well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-01-05T12:39:22.974829,82.274,97.57,148.821,82.245,-7.03,43.056,145.771,5.857,31.788
0,1,2,well_00_rep_02,2026-01-05T12:39:22.982072,167.32,182.532,9.264,34.836,64.485,-118.992,42.872,70.638,20.853
0,1,3,well_00_rep_03,2026-01-05T12:39:22.982072,221.744,102.748,1.145,1.343,-22.789,15.948,201.044,3.671,60.413
0,1,4,well_00_rep_04,2026-01-05T12:39:22.997678,127.618,202.709,25.546,80.067,-7.407,-48.915,286.673,42.596,89.368
0,1,5,well_00_rep_05,2026-01-05T12:39:23.001334,0.865,74.864,204.244,28.378,15.913,88.606,47.357,33.234,25.053
0,1,6,well_00_rep_06,2026-01-05T12:39:23.004849,38.921,119.837,50.963,95.304,-58.766,14.022,122.166,27.538,67.813
1,1,1,well_01_rep_01,2026-01-05T12:39:23.009807,98.87,100.718,215.712,55.705,-46.675,30.326,95.381,21.264,63.133
1,1,2,well_01_rep_02,2026-01-05T12:39:23.012644,26.63,169.32,45.047,62.82,-98.86,52.424,230.079,59.311,45.466
1,1,3,well_01_rep_03,2026-01-05T12:39:23.016790,23.708,36.317,3.718,14.422,21.917,19.363,183.108,4.977,57.747
1,1,4,well_01_rep_04,2026-01-05T12:39:23.021227,54.692,52.583,125.1,6.558,-102.972,-100.313,254.063,96.124,99.344
1,1,5,well_01_rep_05,2026-01-05T12:39:23.024225,114.988,144.035,177.859,97.387,-90.978,55.524,177.396,74.017,28.953
1,1,6,well_01_rep_06,2026-01-05T12:39:23.024225,96.624,252.89,207.434,76.063,-119.61,26.603,329.458,97.03,27.376
2,1,1,well_02_rep_01,2026-01-05T12:39:23.030764,89.14,115.416,60.86,78.937,76.847,91.495,226.08,40.674,61.794
2,1,2,well_02_rep_02,2026-01-05T12:39:23.034357,190.406,101.127,210.706,42.955,23.768,11.873,255.451,66.858,14.125
2,1,3,well_02_rep_03,2026-01-05T12:39:23.034357,170.733,95.595,102.507,52.942,54.91,-36.733,118.117,95.754,38.139
2,1,4,well_02_rep_04,2026-01-05T12:39:23.042138,104.237,47.317,223.546,35.142,-98.499,38.203,299.668,86.595,29.417
2,1,5,well_02_rep_05,2026-01-05T12:39:23.044378,218.184,83.182,12.25,33.379,-90.643,65.063,211.173,44.796,97.39
2,1,6,well_02_rep_06,2026-01-05T12:39:23.048673,174.63,110.095,187.617,2.147,17.795,-117.996,6.327,28.189,26.712
3,1,1,well_03_rep_01,2026-01-05T12:39:23.052843,5.084,246.991,32.363,76.267,76.542,106.507,31.765,77.425,65.213
3,1,2,well_03_rep_02,2026-01-05T12:39:23.055610,178.844,175.457,150.74,20.384,18.303,64.078,267.47,93.256,21.983
3,1,3,well_03_rep_03,2026-01-05T12:39:23.059810,238.54,87.342,1.538,13.012,-16.427,114.278,203.869,73.807,91.695
3,1,4,well_03_rep_04,2026-01-05T12:39:23.063224,62.478,116.127,185.555,18.038,83.384,-48.718,120.013,84.626,20.084
3,1,5,well_03_rep_05,2026-01-05T12:39:23.069977,237.033,95.908,106.325,28.533,47.073,-19.791,344.115,87.769,33.024
3,1,6,well_03_rep_06,2026-01-05T12:39:23.072977,165.841,49.079,237.483,40.075,-119.36,-24.061,189.372,53.516,22.479
4,1,1,well_04_rep_01,2026-01-05T12:39:23.074297,159.496,84.121,13.231,9.359,-35.657,-104.76,337.378,3.216,20.12
4,1,2,well_04_rep_02,2026-01-05T12:39:23.079742,61.049,22.798,121.335,81.471,-90.758,-87.724,256.544,72.886,68.832
4,1,3,well_04_rep_03,2026-01-05T12:39:23.083972,170.257,127.586,80.807,13.592,103.611,53.468,51.064,75.104,93.475
4,1,4,well_04_rep_04,2026-01-05T12:39:23.087245,218.024,85.037,252.279,15.543,-0.291,-22.803,311.715,87.54,22.282
4,1,5,well_04_rep_05,2026-01-05T12:39:23.091090,50.853,76.303,12.381,7.804,-20.486,99.879,212.218,30.185,41.792
4,1,6,well_04_rep_06,2026-01-05T12:39:23.094588,130.756,116.262,211.213,43.419,-114.746,66.591,49.95,35.922,72.757
5,1,1,well_05_rep_01,2026-01-05T12:39:23.098172,60.572,214.81,22.314,68.255,-9.634,-125.89,309.945,56.498,84.969
5,1,2,well_05_rep_02,2026-01-05T12:39:23.101749,187.61,191.068,78.745,97.673,113.488,-23.358,303.705,73.937,87.458
5,1,3,well_05_rep_03,2026-01-05T12:39:23.105916,185.755,190.27,91.711,15.816,10.936,120.45,60.943,59.969,93.13
5,1,4,well_05_rep_04,2026-01-05T12:39:23.110181,148.682,59.739,110.115,25.064,102.678,-73.082,30.16,7.734,97.326
5,1,5,well_05_rep_05,2026-01-05T12:39:23.114322,167.091,21.019,92.527,48.249,32.857,29.878,353.782,21.396,80.047
5,1,6,well_05_rep_06,2026-01-05T12:39:23.119670,43.036,126.249,161.799,47.612,-22.011,7.53,53.703,60.45,63.75
