well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-01-05T12:30:19.488728,60.255,160.303,247.781,16.425,48.034,24.372,1.376,92.868,78.672
0,1,2,well_00_rep_02,2026-01-05T12:30:19.493410,119.452,88.204,179.757,13.724,-22.924,39.505,240.225,16.524,75.343
0,1,3,well_00_rep_03,2026-01-05T12:30:19.496169,177.953,229.141,73.63,35.102,18.995,27.303,302.536,27.873,97.9
0,1,4,well_00_rep_04,2026-01-05T12:30:19.498412,208.636,111.677,20.179,83.774,-50.343,35.0,237.684,53.158,54.267
0,1,5,well_00_rep_05,2026-01-05T12:30:19.503370,169.325,211.069,64.659,89.846,4.444,105.505,99.492,98.662,1.067
0,1,6,well_00_rep_06,2026-01-05T12:30:19.507392,44.519,115.712,160.86,22.419,104.986,92.218,85.578,43.801,54.302
1,1,1,well_01_rep_01,2026-01-05T12:30:19.512480,134.266,182.455,82.021,53.614,-52.254,33.753,167.256,38.61,76.108
1,1,2,well_01_rep_02,2026-01-05T12:30:19.515607,115.777,9.106,103.018,80.622,53.801,-88.743,241.355,96.563,17.509
1,1,3,well_01_rep_03,2026-01-05T12:30:19.515607,46.079,61.656,48.499,14.151,-104.112,-50.447,66.907,0.961,15.824
1,1,4,well_01_rep_04,2026-01-05T12:30:19.522176,223.806,133.303,203.468,60.633,61.822,21.398,324.717,65.343,83.501
1,1,5,well_01_rep_05,2026-01-05T12:30:19.527477,163.843,237.499,249.316,22.15,42.559,-111.674,274.393,64.186,0.676
1,1,6,well_01_rep_06,2026-01-05T12:30:19.530895,31.77,186.959,200.156,48.705,-47.048,-19.315,108.152,64.846,25.885
2,1,1,well_02_rep_01,2026-01-05T12:30:19.534090,144.5,63.045,42.604,98.441,-29.836,-42.804,42.511,8.332,37.303
2,1,2,well_02_rep_02,2026-01-05T12:30:19.537205,119.45,141.585,234.046,46.764,77.192,-71.123,13.903,89.808,69.148
2,1,3,well_02_rep_03,2026-01-05T12:30:19.539140,0.165,74.721,116.834,54.569,-106.672,71.674,178.677,32.034,68.624
2,1,4,well_02_rep_04,2026-01-05T12:30:19.546456,153.201,33.147,86.855,89.025,13.141,-30.257,149.6,3.367,16.075
2,1,5,well_02_rep_05,2026-01-05T12:30:19.548651,138.117,227.044,69.084,70.889,36.231,-38.465,30.7,96.484,40.614
2,1,6,well_02_rep_06,2026-01-05T12:30:19.553289,14.729,146.355,45.377,32.014,-85.599,-89.158,116.995,69.345,2.653
3,1,1,well_03_rep_01,2026-01-05T12:30:19.555780,28.777,2.612,104.762,59.567,-93.598,6.31,134.386,26.128,33.796
3,1,2,well_03_rep_02,2026-01-05T12:30:19.560664,53.587,29.728,198.206,14.885,30.403,-10.868,236.343,99.216,77.746
3,1,3,well_03_rep_03,2026-01-05T12:30:19.564252,117.315,66.451,24.726,79.536,30.986,-100.33,116.027,38.515,3.495
3,1,4,well_03_rep_04,2026-01-05T12:30:19.567163,95.373,216.975,186.098,79.639,-105.246,-28.444,18.458,82.706,69.056
3,1,5,well_03_rep_05,2026-01-05T12:30:19.570484,17.762,108.957,199.72,9.567,-75.373,33.208,296.692,96.551,14.907
3,1,6,well_03_rep_06,2026-01-05T12:30:19.577416,46.113,14.055,60.541,54.484,72.658,118.814,115.069,55.985,23.408
4,1,1,well_04_rep_01,2026-01-05T12:30:19.580559,209.931,126.556,5.295,77.17,50.016,-27.119,41.751,58.32,21.196
4,1,2,well_04_rep_02,2026-01-05T12:30:19.582484,128.811,192.85,75.035,25.132,-22.73,-103.145,136.296,45.764,92.82
4,1,3,well_04_rep_03,2026-01-05T12:30:19.589157,32.757,146.181,129.23,80.055,88.898,-58.818,54.328,36.274,48.813
4,1,4,well_04_rep_04,2026-01-05T12:30:19.589157,9.263,178.726,194.805,16.911,95.3,57.073,234.968,70.012,47.855
4,1,5,well_04_rep_05,2026-01-05T12:30:19.598421,136.864,71.292,4.729,64.675,104.312,-124.604,98.842,33.457,17.836
4,1,6,well_04_rep_06,2026-01-05T12:30:19.600426,248.716,151.982,39.798,85.752,-90.547,-57.734,332.706,56.22,21.497
5,1,1,well_05_rep_01,2026-01-05T12:30:19.605422,134.497,141.747,201.887,49.421,0.045,92.542,104.085,31.678,26.184
5,1,2,well_05_rep_02,2026-01-05T12:30:19.611911,28.226,222.487,114.678,57.65,-114.63,-84.749,287.318,23.413,62.237
5,1,3,well_05_rep_03,2026-01-05T12:30:19.615385,187.008,193.998,169.108,45.123,-115.033,125.513,164.265,48.497,63.153
5,1,4,well_05_rep_04,2026-01-05T12:30:19.618375,100.625,209.75,49.854,70.842,35.885,-10.093,338.863,39.404,76.634
5,1,5,well_05_rep_05,2026-01-05T12:30:19.621614,215.339,115.411,195.511,97.183,105.358,-52.4,145.027,71.689,15.017
5,1,6,well_05_rep_06,2026-01-05T12:30:19.622700,76.443,6.23,15.694,13.518,-88.262,12.883,227.868,88.872,24.562
