group_id,well_index,color_space,channel,value
1,0,RGB,R',0.5190869502415097
1,0,RGB,G',0.3951963852999827
1,0,RGB,B',0.08571666445850763
1,1,RGB,R',0.7325692950539404
1,1,RGB,G',0.2621195836012396
1,1,RGB,B',0.005311121344819861
1,2,RGB,R',0.6949964350820491
1,2,RGB,G',0.3013329951709197
1,2,RGB,B',0.0036705697470312067
1,3,RGB,R',0.6916190791712463
1,3,RGB,G',0.3038696718758144
1,3,RGB,B',0.00451124895293938
1,4,RGB,R',0.6615072420212482
1,4,RGB,G',0.32996514671048155
1,4,RGB,B',0.008527611268270193
1,5,RGB,R',0.6514532776410914
1,5,RGB,G',0.331498579040427
1,5,RGB,B',0.017048143318481538
2,6,RGB,R',0.9555012356580941
2,6,RGB,G',0.04324998090823803
2,6,RGB,B',0.001248783433667949
2,7,RGB,R',0.9447467012749403
2,7,RGB,G',0.051835441569766105
2,7,RGB,B',0.0034178571552934555
2,8,RGB,R',0.9662175588682128
2,8,RGB,G',0.031333316547310065
2,8,RGB,B',0.0024491245844772106
2,9,RGB,R',0.9544807824433229
2,9,RGB,G',0.03899862704155606
2,9,RGB,B',0.006520590515120843
2,10,RGB,R',0.9678831317921631
2,10,RGB,G',0.031183470497482112
2,10,RGB,B',0.0009333977103547447
2,11,RGB,R',0.9707308848703645
2,11,RGB,G',0.027684008346666122
2,11,RGB,B',0.0015851067829693035
3,12,RGB,R',0.4611949963222065
3,12,RGB,G',0.5352285443180475
3,12,RGB,B',0.003576459359746072
3,13,RGB,R',0.5054244855182083
3,13,RGB,G',0.48962433150699175
3,13,RGB,B',0.004951182974799858
3,14,RGB,R',0.5092048986172972
3,14,RGB,G',0.4862226011980898
3,14,RGB,B',0.004572500184612824
3,15,RGB,R',0.5202039088269421
3,15,RGB,G',0.47732170385459405
3,15,RGB,B',0.002474387318463882
3,16,RGB,R',0.32680239542120254
3,16,RGB,G',0.630165093269691
3,16,RGB,B',0.04303251130910647
3,17,RGB,R',0.3408742147566761
3,17,RGB,G',0.46488379342180186
3,17,RGB,B',0.19424199182152202
4,18,RGB,R',0.04950068540491987
4,18,RGB,G',0.45215885195303185
4,18,RGB,B',0.4983404626420483
4,19,RGB,R',0.018757796958151163
4,19,RGB,G',0.47439320147979974
4,19,RGB,B',0.5068490015620492
4,20,RGB,R',0.024091829934646813
4,20,RGB,G',0.45170292099562875
4,20,RGB,B',0.5242052490697244
4,21,RGB,R',0.04098482801041578
4,21,RGB,G',0.4614076344577789
4,21,RGB,B',0.4976075375318054
4,22,RGB,R',0.31097593475943786
4,22,RGB,G',0.3406636700493996
4,22,RGB,B',0.3483603951911625
4,23,RGB,R',0.31147353491433355
4,23,RGB,G',0.3398121360319443
4,23,RGB,B',0.3487143290537221
1,0,LAB,L',0.6337666666666667
1,0,LAB,C',0.446859484326823
1,0,LAB,h',0.2620654143814038
1,1,LAB,L',0.5731616666666667
1,1,LAB,C',0.6579815835672971
1,1,LAB,h',0.19690704412722748
1,2,LAB,L',0.5586033333333333
1,2,LAB,C',0.6275440901742244
1,2,LAB,h',0.2157544889078524
1,3,LAB,L',0.555905
1,3,LAB,C',0.6236929638919497
1,3,LAB,h',0.21406561466373783
1,4,LAB,L',0.543715
1,4,LAB,C',0.5882750051815747
1,4,LAB,h',0.22364898751271814
1,5,LAB,L',0.59223
1,5,LAB,C',0.6001982605837327
1,5,LAB,h',0.2244501800525525
2,6,LAB,L',0.5488716666666666
2,6,LAB,C',0.9666491517826088
2,6,LAB,h',0.12183093363516488
2,7,LAB,L',0.5422166666666667
2,7,LAB,C',0.9243742148801646
2,7,LAB,h',0.12278051678103657
2,8,LAB,L',0.5271450000000001
2,8,LAB,C',0.9608836998334488
2,8,LAB,h',0.11684683743380207
2,9,LAB,L',0.5635533333333334
2,9,LAB,C',0.973068720846994
2,9,LAB,h',0.1165111548700057
2,10,LAB,L',0.5549566666666667
2,10,LAB,C',1.0
2,10,LAB,h',0.11849191608771956
2,11,LAB,L',0.5538733333333333
2,11,LAB,C',1.0
2,11,LAB,h',0.11695941112601246
3,12,LAB,L',0.7205833333333332
3,12,LAB,C',0.7626227244809743
3,12,LAB,h',0.2965612997260449
3,13,LAB,L',0.7715383333333334
