group_id,well_index,r_norm,g_norm,b_norm,r0,g0,b0,rgb_error
1,0,0.43232430728820304,0.38211349149986235,0.18556220121193476,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.18443162484705575
1,1,0.591128361039717,0.3703019721084324,0.038569666851850724,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.39333265264992384
1,2,0.5790600129060013,0.3954839750483975,0.025456012045601203,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.39878910251248384
1,3,0.5745148978064312,0.39467102933973075,0.030814072853838057,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.39172536674834446
1,4,0.5492620979771575,0.39952571817209515,0.05121218385074739,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3613848450013176
1,5,0.5277072407587943,0.3882934451307621,0.08399931411044363,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3208882717060065
2,6,0.799752362706018,0.1872906881681644,0.012956949125817675,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.12617626503584256
2,7,0.7685536546938737,0.1979588923552389,0.03348745295088743,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.11684628303831554
2,8,0.8159814034248617,0.15928021008417648,0.024738386490961824,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.10601899200976983
2,9,0.7690060554273144,0.17173348873231567,0.05926045584036981,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.08025276464675092
2,10,0.8269012889422834,0.16285416326240343,0.010244547795313164,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.12354969198747742
2,11,0.8294529523606775,0.15308709826502953,0.01745994937429298,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.11490364337293556
3,12,0.469287252843363,0.5017519163561586,0.028960830800478503,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.45959666364635926
3,13,0.48282537034187273,0.4760300323163274,0.041144597341799836,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.48385793933299615
3,14,0.48573733385495943,0.4758204104846848,0.03844225566035565,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.48662492844327454
3,15,0.4980739028531737,0.479309668237735,0.022616428909091362,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.49664345700235935
3,16,0.36718230731440527,0.492175127304694,0.14064256538090086,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.3847251464013304
3,17,0.34195572294265286,0.392310605307813,0.26573367174953433,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.47516556285365175
4,18,0.1508842748468477,0.41547252757253356,0.4336431975806188,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.46113597308324145
4,19,0.09704184410690499,0.44490546514427387,0.4580526907488212,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.4624291798039197
4,20,0.10829225195000938,0.4312028813232593,0.4605048667267313,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.45069811116901976
4,21,0.13846925892798628,0.4235914712186696,0.437939269853344,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.4624744913757134
4,22,0.32335791652957646,0.33665327240786647,0.33998881106255713,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5362622048124742
4,23,0.32358678423878506,0.3362774393340624,0.3401357764271524,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.536074909301531
