group_id,channel,channel_type,avg_std,avg_mean,norm_std,cv_percent
1,RGB_R,raw,2.802,179.70799999999997,0.010988235294117648,1.5591960291138962
1,RGB_G,raw,3.5058333333333334,166.8945,0.013748366013071896,2.1006284409212608
1,RGB_B,raw,3.080666666666667,121.16016666666665,0.012081045751633988,2.542639839000992
1,LAB_L,raw,1.5908333333333333,68.306,0.015908333333333333,2.3289803726368596
1,LAB_A,raw,0.5343333333333332,-2.4138333333333333,0.0020954248366013067,-22.13629772837119
1,LAB_B,raw,0.7174999999999999,25.09166666666667,0.002813725490196078,2.8595151112587174
1,HSV_H,raw,0.7873333333333332,47.71083333333333,0.002187037037037037,1.6502192024872058
1,HSV_S,raw,0.9824999999999999,32.53733333333333,0.009824999999999999,3.019608244887924
1,HSV_V,raw,0.6575,70.79233333333333,0.006575,0.9287728897196966
2,RGB_R,raw,5.522666666666666,214.5771666666667,0.021657516339869277,2.573743866814036
2,RGB_G,raw,4.163166666666666,117.95299999999999,0.016326143790849672,3.5295131676741303
2,RGB_B,raw,4.399,137.302,0.01725098039215686,3.203886323578681
2,LAB_L,raw,1.5538333333333334,61.36816666666667,0.015538333333333335,2.5319859101760143
2,LAB_A,raw,0.872,40.01433333333333,0.0034196078431372547,2.1792191131511207
2,LAB_B,raw,0.7018333333333334,6.770333333333333,0.0027522875816993466,10.366303973216485
2,HSV_H,raw,1.1966666666666665,348.09916666666663,0.003324074074074074,0.3437717700176435
2,HSV_S,raw,1.756333333333333,45.71783333333334,0.01756333333333333,3.8416810362112517
2,HSV_V,raw,2.1725,84.563,0.021724999999999998,2.5690905005735365
3,RGB_R,raw,1.8565000000000003,216.51850000000002,0.007280392156862746,0.8574325057674056
3,RGB_G,raw,2.5083333333333333,199.82816666666665,0.009836601307189542,1.2552451314420974
3,RGB_B,raw,1.391333333333333,88.52749999999999,0.005456209150326796,1.571639697645741
3,LAB_L,raw,0.94,79.93066666666667,0.009399999999999999,1.1760192166544339
3,LAB_A,raw,0.534,-7.7781666666666665,0.0020941176470588236,-6.865371017163429
3,LAB_B,raw,0.832,56.3055,0.0032627450980392157,1.477653159993251
3,HSV_H,raw,0.46916666666666673,52.38466666666667,0.0013032407407407409,0.8956183107016048
3,HSV_S,raw,0.42933333333333334,59.208666666666666,0.004293333333333333,0.7251190704063595
3,HSV_V,raw,0.6586666666666666,85.06349999999999,0.006586666666666666,0.7743234955846711
4,RGB_R,raw,3.9010000000000002,170.37800000000001,0.015298039215686276,2.289614856378171
4,RGB_G,raw,4.309166666666667,220.36183333333335,0.016898692810457517,1.9554959229933195
4,RGB_B,raw,3.7389999999999994,226.74066666666667,0.014662745098039213,1.6490204668475876
4,LAB_L,raw,2.5098333333333334,85.33433333333333,0.025098333333333334,2.941176470588235
4,LAB_A,raw,0.8108333333333334,-13.436500000000002,0.0031797385620915036,-6.034557610488842
4,LAB_B,raw,0.773,-7.676333333333333,0.003031372549019608,-10.069911850275739
4,HSV_H,raw,1.4591666666666665,181.61249999999998,0.00405324074074074,0.8034505701241196
4,HSV_S,raw,2.073166666666667,32.34366666666667,0.02073166666666667,6.409807175026537
4,HSV_V,raw,2.420833333333333,92.23016666666666,0.024208333333333328,2.6247738899600814
