group_id,well_index,r_norm,g_norm,b_norm,r0,g0,b0,rgb_error
1,0,0.5374935700813503,0.4585668289682464,0.003939600950403213,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4072653454826516
1,1,0.9937797306480508,0.003855331438808921,0.0023649379131401747,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.8088790244686873
1,2,0.9920509569401875,0.003949562213591845,0.003999480846220661,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.8067610319799332
1,3,0.9870581329623027,0.007006826383755816,0.005935040653941476,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.8006464543337649
1,4,0.9937127036897403,0.004084267288160765,0.002203029022098837,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.808797340943449
1,5,0.9819525024709214,0.014684066419853736,0.0033634311092249586,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.7944333315332512
2,6,0.9975103206000342,0.0013425972844916109,0.0011470821154741285,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.2691163404102263
2,7,0.9955378851381705,0.0019960264716642976,0.0024660883901652863,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.26670078180522505
2,8,0.9963325234760533,0.0020060781330127533,0.0016613983909340823,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.2676739148720306
2,9,0.9955187554110642,0.0019744862801915294,0.00250675830874428,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.2666774112440069
2,10,0.9961948099270791,0.0019371677181152071,0.0018680223548057124,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.267505144417643
2,11,0.996397097738667,0.002043801194462328,0.0015591010668705872,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.26775311026643434
3,12,0.7722300841730566,0.22588221124894614,0.0018877045779972432,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.8680995135532327
3,13,0.7473719037104036,0.25103720609064867,0.0015908901989476914,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.8332335235988845
3,14,0.7549807528094505,0.2431615013569688,0.0018577458335806776,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.843989914832674
3,15,0.8122861028721107,0.18505700466487102,0.002656892463018328,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.9245142516441636
3,16,0.8426914294472981,0.154278398528539,0.0030301720241627723,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.9672862696714863
3,17,0.8396745544956755,0.15753052260898168,0.0027949228953427626,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.962934964164451
4,18,0.6196857715277178,0.3632128375463722,0.017101390925909947,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.9491217156948409
4,19,0.48883356968689107,0.49682708101655826,0.014339349296550598,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.9350343839851653
4,20,0.5967759067251678,0.3868258286965545,0.016398264578277817,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.9442391976146572
4,21,0.5498927639985951,0.4310364154031251,0.019070820598279737,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.9330154265121146
4,22,0.4858058818659332,0.5023319565437367,0.01186216159032997,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.9381240068625388
4,23,0.571143880575304,0.4182991799552702,0.010556939469425602,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.945844846344087
