well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-02-23T16:43:27.725788,225.7,164.845,22.86,71.768,7.566,72.743,46.151,94.998,84.462
0,1,2,well_00_rep_02,2026-02-23T16:43:37.326311,214.955,171.531,2.892,72.196,3.304,74.378,47.882,98.427,84.353
0,1,3,well_00_rep_03,2026-02-23T16:43:46.909532,214.973,171.053,4.027,71.924,3.89,74.191,47.914,97.752,84.119
0,1,4,well_00_rep_04,2026-02-23T16:43:56.509023,215.162,170.596,4.493,72.072,3.769,74.387,47.883,98.556,84.364
0,1,5,well_00_rep_05,2026-02-23T16:44:06.109900,215.385,170.766,3.978,72.093,3.315,74.244,47.458,97.699,84.51
0,1,6,well_00_rep_06,2026-02-23T16:44:15.709235,215.179,170.997,3.706,72.098,3.381,74.469,47.731,97.959,84.446
1,1,1,well_01_rep_01,2026-02-23T16:44:26.013493,228.181,169.205,0.412,72.791,9.258,75.908,44.443,99.778,89.325
1,1,2,well_01_rep_02,2026-02-23T16:44:35.612991,225.836,169.808,0.349,72.775,8.351,75.736,44.813,99.867,88.525
1,1,3,well_01_rep_03,2026-02-23T16:44:45.198310,226.167,169.855,0.428,72.769,9.152,75.781,44.776,99.806,88.642
1,1,4,well_01_rep_04,2026-02-23T16:44:54.796968,226.493,169.221,0.469,72.905,10.218,76.036,44.571,99.831,88.791
1,1,5,well_01_rep_05,2026-02-23T16:45:04.397661,226.707,169.367,0.413,72.858,10.171,75.952,44.735,99.864,88.934
1,1,6,well_01_rep_06,2026-02-23T16:45:13.997683,226.028,169.456,0.507,72.837,9.49,75.966,44.457,99.861,89.272
2,1,1,well_02_rep_01,2026-02-23T16:45:24.300978,228.407,170.462,0.927,73.238,9.876,76.183,45.484,99.491,88.174
2,1,2,well_02_rep_02,2026-02-23T16:45:33.886231,218.464,173.221,5.491,72.917,3.549,74.994,47.448,97.447,85.742
2,1,3,well_02_rep_03,2026-02-23T16:45:43.485487,218.308,173.577,6.007,72.955,3.369,74.914,47.776,97.342,85.576
2,1,4,well_02_rep_04,2026-02-23T16:45:53.085942,218.169,173.621,5.832,72.963,3.367,74.977,47.869,97.531,85.5
2,1,5,well_02_rep_05,2026-02-23T16:46:02.685501,218.033,173.682,5.015,72.858,3.658,74.84,47.806,98.356,85.653
2,1,6,well_02_rep_06,2026-02-23T16:46:12.288284,218.034,173.861,5.317,73.005,3.118,75.099,47.83,97.592,85.498
3,1,1,well_03_rep_01,2026-02-23T16:46:22.588474,218.466,179.881,18.274,74.648,0.795,74.679,48.113,91.56,85.747
3,1,2,well_03_rep_02,2026-02-23T16:46:32.172980,218.466,179.698,18.549,74.635,0.902,74.588,48.347,91.782,85.696
3,1,3,well_03_rep_03,2026-02-23T16:46:41.772950,218.741,179.775,17.081,74.692,0.845,74.621,48.519,92.126,85.708
3,1,4,well_03_rep_04,2026-02-23T16:46:51.372438,218.73,179.933,17.238,74.64,0.664,74.562,48.667,92.293,85.61
3,1,5,well_03_rep_05,2026-02-23T16:47:00.972845,218.531,179.848,17.189,74.658,0.862,74.575,48.411,92.101,85.724
3,1,6,well_03_rep_06,2026-02-23T16:47:10.572409,218.501,180.028,16.919,74.649,0.439,74.719,48.091,91.482,85.607
4,1,1,well_04_rep_01,2026-02-23T16:47:22.045247,195.996,173.525,10.454,70.58,-6.012,71.183,52.073,93.762,76.556
4,1,2,well_04_rep_02,2026-02-23T16:47:31.629505,195.117,173.055,12.021,70.604,-6.032,71.257,52.0,93.567,76.572
4,1,3,well_04_rep_03,2026-02-23T16:47:41.228681,195.413,172.891,12.461,70.61,-5.869,71.272,52.078,93.454,76.639
4,1,4,well_04_rep_04,2026-02-23T16:47:50.833162,195.034,172.963,11.7,70.656,-5.936,71.347,52.439,93.744,76.294
4,1,5,well_04_rep_05,2026-02-23T16:48:00.428974,195.58,173.061,12.482,70.602,-5.978,71.273,52.002,93.645,76.584
4,1,6,well_04_rep_06,2026-02-23T16:48:10.028565,195.537,172.882,12.94,70.708,-5.991,71.413,52.229,93.904,76.537
5,1,1,well_05_rep_01,2026-02-23T16:48:20.332855,198.091,159.158,0.531,67.32,3.131,70.627,48.0,99.679,78.011
5,1,2,well_05_rep_02,2026-02-23T16:48:29.916900,198.166,159.143,0.486,67.332,3.161,70.624,47.944,99.742,77.955
5,1,3,well_05_rep_03,2026-02-23T16:48:39.518961,198.43,158.723,0.497,67.249,2.406,70.498,48.263,99.794,77.744
5,1,4,well_05_rep_04,2026-02-23T16:48:49.116047,198.292,158.87,0.487,67.281,2.043,70.567,48.372,99.771,77.628
5,1,5,well_05_rep_05,2026-02-23T16:48:58.477449,198.213,158.902,0.474,67.26,3.243,70.558,47.995,99.728,78.03
5,1,6,well_05_rep_06,2026-02-23T16:49:08.077462,198.702,158.4,0.598,67.245,3.188,70.529,48.0,99.77,77.834
6,2,1,well_06_rep_01,2026-02-23T16:49:18.382392,252.553,82.856,16.367,59.012,62.286,66.016,17.387,93.531,99.1
6,2,2,well_06_rep_02,2026-02-23T16:49:27.981810,252.772,83.264,16.844,59.07,62.161,65.982,17.356,93.404,99.153
6,2,3,well_06_rep_03,2026-02-23T16:49:37.565804,252.838,83.182,17.114,59.028,62.204,66.024,17.52,93.574,99.072
6,2,4,well_06_rep_04,2026-02-23T16:49:47.165902,252.535,83.507,16.7,58.988,62.312,66.048,17.347,93.364,99.132
6,2,5,well_06_rep_05,2026-02-23T16:49:56.765687,252.495,83.011,16.609,59.07,62.159,66.001,17.13,93.451,99.1
6,2,6,well_06_rep_06,2026-02-23T16:50:06.366537,252.568,82.996,16.376,59.02,62.428,66.006,17.502,93.48,99.132
7,2,1,well_07_rep_01,2026-02-23T16:50:16.669386,248.814,71.897,1.38,56.227,60.886,66.591,18.561,98.918,94.618
