well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-01-05T12:30:55.255253,40.925,76.92,19.852,21.79,-85.651,-1.307,334.749,37.604,58.812
0,1,2,well_00_rep_02,2026-01-05T12:30:55.255253,161.624,158.727,232.954,3.299,-102.98,-31.426,177.317,78.234,83.246
0,1,3,well_00_rep_03,2026-01-05T12:30:55.255253,65.241,29.622,137.614,95.776,35.545,25.172,73.355,88.676,33.281
0,1,4,well_00_rep_04,2026-01-05T12:30:55.255253,90.526,166.381,217.168,53.588,-63.778,-112.439,148.947,30.211,45.935
0,1,5,well_00_rep_05,2026-01-05T12:30:55.255253,77.884,7.313,217.409,55.965,124.859,17.481,303.39,7.6,78.681
0,1,6,well_00_rep_06,2026-01-05T12:30:55.255253,187.716,203.218,166.271,54.128,-121.693,-66.355,229.482,84.528,36.378
1,1,1,well_01_rep_01,2026-01-05T12:30:55.255253,44.186,195.136,205.513,1.141,-39.453,114.8,191.169,96.964,94.087
1,1,2,well_01_rep_02,2026-01-05T12:30:55.255253,47.216,152.486,181.536,2.11,-9.085,-65.509,359.472,19.708,17.278
1,1,3,well_01_rep_03,2026-01-05T12:30:55.255253,237.241,235.91,59.961,40.794,109.164,104.16,278.559,53.759,63.888
1,1,4,well_01_rep_04,2026-01-05T12:30:55.255253,166.589,213.26,226.619,69.111,96.362,-122.516,232.589,43.063,29.957
1,1,5,well_01_rep_05,2026-01-05T12:30:55.255253,65.049,118.471,148.35,66.631,-55.781,-20.711,143.347,15.197,86.051
1,1,6,well_01_rep_06,2026-01-05T12:30:55.255253,36.104,251.904,199.121,70.556,-50.179,-34.349,186.122,40.596,57.795
2,1,1,well_02_rep_01,2026-01-05T12:30:55.256257,85.371,67.032,23.053,83.648,14.742,-93.255,27.767,0.67,61.711
2,1,2,well_02_rep_02,2026-01-05T12:30:55.256257,130.221,17.267,144.289,35.163,49.648,97.052,102.536,12.28,79.18
2,1,3,well_02_rep_03,2026-01-05T12:30:55.256257,205.432,173.05,136.472,74.694,-45.522,111.16,269.583,96.468,51.324
2,1,4,well_02_rep_04,2026-01-05T12:30:55.256257,246.325,216.981,152.376,73.628,-66.63,13.229,217.84,53.335,50.349
2,1,5,well_02_rep_05,2026-01-05T12:30:55.256257,183.599,219.394,120.475,92.942,-85.23,-30.67,48.809,46.137,45.733
2,1,6,well_02_rep_06,2026-01-05T12:30:55.256257,159.598,45.017,79.711,93.005,16.81,49.052,76.547,98.565,22.594
3,1,1,well_03_rep_01,2026-01-05T12:30:55.256257,20.548,29.207,41.361,2.305,46.402,94.289,210.844,26.708,99.39
3,1,2,well_03_rep_02,2026-01-05T12:30:55.256257,42.695,219.606,226.725,6.069,-31.624,-58.89,190.878,21.075,66.264
3,1,3,well_03_rep_03,2026-01-05T12:30:55.256257,189.731,113.351,222.155,79.409,59.578,12.917,81.864,26.697,20.819
3,1,4,well_03_rep_04,2026-01-05T12:30:55.256257,106.542,127.461,253.472,47.115,-120.96,-117.382,183.409,65.657,53.559
3,1,5,well_03_rep_05,2026-01-05T12:30:55.256257,228.443,54.634,71.603,49.754,-23.307,-2.797,344.105,8.54,78.195
3,1,6,well_03_rep_06,2026-01-05T12:30:55.256257,21.711,191.858,147.164,67.152,114.283,11.882,312.415,86.135,58.379
4,1,1,well_04_rep_01,2026-01-05T12:30:55.257253,144.205,57.513,137.908,79.773,108.061,-12.256,190.642,62.892,4.023
4,1,2,well_04_rep_02,2026-01-05T12:30:55.257253,52.783,130.729,26.986,51.795,73.759,-40.786,74.702,60.198,33.273
4,1,3,well_04_rep_03,2026-01-05T12:30:55.257253,226.743,245.956,125.024,90.921,-85.05,-73.098,312.603,15.858,22.747
4,1,4,well_04_rep_04,2026-01-05T12:30:55.257253,154.597,247.751,0.079,88.273,90.999,111.889,212.896,69.744,55.021
4,1,5,well_04_rep_05,2026-01-05T12:30:55.257253,126.593,158.014,179.465,95.956,62.466,-104.788,223.055,15.967,61.092
4,1,6,well_04_rep_06,2026-01-05T12:30:55.257253,94.162,207.725,65.067,70.277,66.817,-58.354,292.799,70.633,26.817
5,1,1,well_05_rep_01,2026-01-05T12:30:55.257253,203.582,50.208,29.372,74.471,-121.967,81.018,217.279,59.758,72.186
5,1,2,well_05_rep_02,2026-01-05T12:30:55.258253,249.904,252.855,228.033,94.55,-62.708,4.742,134.274,59.268,45.757
5,1,3,well_05_rep_03,2026-01-05T12:30:55.258253,22.706,203.421,33.974,17.708,65.463,39.652,318.708,84.726,10.208
5,1,4,well_05_rep_04,2026-01-05T12:30:55.258253,99.677,62.958,10.535,3.636,51.631,-108.613,192.819,29.914,24.477
5,1,5,well_05_rep_05,2026-01-05T12:30:55.258253,159.342,136.61,207.633,87.937,-114.8,84.428,337.064,62.212,15.136
5,1,6,well_05_rep_06,2026-01-05T12:30:55.258253,51.557,66.8,39.346,23.662,72.392,80.756,78.387,53.36,56.108
6,2,1,well_06_rep_01,2026-01-05T12:30:55.261757,54.922,123.956,202.035,8.473,105.169,28.18,289.709,16.372,98.727
6,2,2,well_06_rep_02,2026-01-05T12:30:55.261757,46.795,104.378,18.854,68.613,-86.183,-104.061,190.336,18.522,72.065
6,2,3,well_06_rep_03,2026-01-05T12:30:55.261757,62.822,214.231,79.782,58.925,107.489,60.458,276.633,16.365,24.739
6,2,4,well_06_rep_04,2026-01-05T12:30:55.261757,86.621,179.929,0.295,91.003,6.389,-118.064,115.64,62.642,21.606
6,2,5,well_06_rep_05,2026-01-05T12:30:55.261757,204.71,131.378,198.823,33.406,-22.121,114.245,125.983,28.37,6.384
6,2,6,well_06_rep_06,2026-01-05T12:30:55.261757,142.552,207.148,107.236,19.313,3.775,116.355,156.103,12.363,32.738
7,2,1,well_07_rep_01,2026-01-05T12:30:55.261757,99.307,79.96,231.759,91.92,15.276,-13.136,238.585,73.024,83.354
7,2,2,well_07_rep_02,2026-01-05T12:30:55.261757,97.858,28.674,5.084,31.912,-38.627,39.67,192.854,76.464,79.375
7,2,3,well_07_rep_03,2026-01-05T12:30:55.261757,215.453,140.262,192.819,82.212,-23.748,-114.237,244.896,16.222,11.852
7,2,4,well_07_rep_04,2026-01-05T12:30:55.261757,209.579,145.728,123.549,89.791,21.985,-66.19,162.705,33.238,12.576
7,2,5,well_07_rep_05,2026-01-05T12:30:55.261757,41.459,43.214,46.755,65.436,-103.441,-34.674,119.91,44.581,59.75
7,2,6,well_07_rep_06,2026-01-05T12:30:55.261757,177.677,55.431,94.235,29.305,-77.396,89.586,194.305,53.223,58.172
