well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-02-13T16:30:26.937414,28.0,0.0,0.0,2.353,10.0,4.0,0.0,100.0,10.98
0,1,2,well_00_rep_02,2026-02-13T16:30:36.537875,27.967,0.0,0.0,2.272,10.0,3.793,0.0,100.0,10.954
0,1,3,well_00_rep_03,2026-02-13T16:30:46.137110,28.0,0.0,0.0,2.353,10.0,4.0,0.0,100.0,10.98
0,1,4,well_00_rep_04,2026-02-13T16:30:55.737181,27.933,0.0,0.0,2.353,10.0,4.0,0.0,100.0,10.954
0,1,5,well_00_rep_05,2026-02-13T16:31:05.337330,27.933,0.0,0.0,2.353,10.0,4.0,0.0,100.0,10.98
0,1,6,well_00_rep_06,2026-02-13T16:31:14.937256,28.0,0.0,0.0,2.34,10.0,3.967,0.0,100.0,10.98
1,1,1,well_01_rep_01,2026-02-13T16:31:25.225517,58.811,0.514,0.243,8.084,27.517,12.407,0.057,99.928,23.48
1,1,2,well_01_rep_02,2026-02-13T16:31:34.825231,59.848,0.246,0.282,8.638,28.232,13.215,0.279,99.904,23.484
1,1,3,well_01_rep_03,2026-02-13T16:31:44.425695,60.234,0.276,0.269,8.944,28.406,13.701,0.238,99.9,23.606
1,1,4,well_01_rep_04,2026-02-13T16:31:54.026089,59.911,0.263,0.299,8.849,28.474,13.547,0.338,99.874,23.735
1,1,5,well_01_rep_05,2026-02-13T16:32:03.625168,59.874,0.281,0.31,8.779,28.548,13.415,0.142,99.852,23.5
1,1,6,well_01_rep_06,2026-02-13T16:32:13.226991,60.024,0.213,0.328,8.763,28.267,13.424,0.277,99.844,23.351
2,1,1,well_02_rep_01,2026-02-13T16:32:23.513958,59.954,0.71,0.243,8.572,28.024,13.27,0.319,99.852,23.23
2,1,2,well_02_rep_02,2026-02-13T16:32:33.113538,59.413,0.534,0.239,8.789,28.099,13.581,0.449,99.883,23.444
2,1,3,well_02_rep_03,2026-02-13T16:32:42.713067,59.334,0.574,0.205,8.784,27.981,13.542,0.312,99.82,22.131
2,1,4,well_02_rep_04,2026-02-13T16:32:52.312678,55.369,0.628,0.173,7.68,26.924,11.932,0.506,99.873,21.252
2,1,5,well_02_rep_05,2026-02-13T16:33:01.913000,54.772,0.602,0.148,7.326,26.256,11.397,0.57,99.892,21.34
2,1,6,well_02_rep_06,2026-02-13T16:33:11.499516,54.285,0.586,0.253,7.237,26.307,11.248,0.394,99.877,21.232
3,1,1,well_03_rep_01,2026-02-13T16:33:21.800232,47.496,0.325,0.556,5.723,22.799,8.461,359.609,99.508,18.497
3,1,2,well_03_rep_02,2026-02-13T16:33:31.401942,47.443,0.258,0.507,5.671,22.702,8.395,359.804,99.461,19.09
3,1,3,well_03_rep_03,2026-02-13T16:33:41.001315,48.391,0.315,0.425,6.065,23.445,9.079,359.835,99.377,18.882
3,1,4,well_03_rep_04,2026-02-13T16:33:50.360573,47.899,0.346,0.482,6.029,23.345,9.053,359.843,99.467,18.875
3,1,5,well_03_rep_05,2026-02-13T16:33:59.960657,47.981,0.336,0.474,5.846,23.006,8.697,359.603,99.388,18.77
3,1,6,well_03_rep_06,2026-02-13T16:34:09.560740,47.942,0.329,0.528,5.881,23.164,8.712,359.717,99.54,18.716
4,1,1,well_04_rep_01,2026-02-13T16:34:21.033414,31.482,0.551,0.203,3.128,10.637,4.952,0.864,99.916,12.194
4,1,2,well_04_rep_02,2026-02-13T16:34:30.618552,31.375,0.9,0.607,2.888,10.427,4.963,1.087,99.658,12.264
4,1,3,well_04_rep_03,2026-02-13T16:34:40.217498,31.026,0.457,0.184,3.188,10.437,4.997,0.494,99.947,12.055
4,1,4,well_04_rep_04,2026-02-13T16:34:49.817970,30.984,0.975,0.481,2.932,10.559,4.923,0.78,99.756,12.104
4,1,5,well_04_rep_05,2026-02-13T16:34:59.417548,30.902,0.624,0.179,3.027,10.236,4.961,1.123,99.947,12.292
4,1,6,well_04_rep_06,2026-02-13T16:35:09.017795,30.524,0.649,0.469,2.863,10.194,4.976,1.044,99.778,12.225
5,1,1,well_05_rep_01,2026-02-13T16:35:19.306859,54.8,5.724,0.693,8.457,24.1,12.695,5.381,99.007,21.487
5,1,2,well_05_rep_02,2026-02-13T16:35:28.906112,55.377,5.275,0.726,8.296,24.078,12.431,5.176,98.891,21.398
5,1,3,well_05_rep_03,2026-02-13T16:35:38.505570,55.383,5.177,0.681,8.451,24.027,12.668,5.482,98.929,21.521
5,1,4,well_05_rep_04,2026-02-13T16:35:48.105690,55.054,5.456,0.607,8.248,23.873,12.382,5.248,98.822,21.63
5,1,5,well_05_rep_05,2026-02-13T16:35:57.706686,55.556,5.417,0.677,8.529,24.368,12.804,5.571,98.993,21.528
5,1,6,well_05_rep_06,2026-02-13T16:36:07.305393,55.176,5.628,0.748,8.475,23.839,12.798,5.009,98.809,21.846
