group_id,channel,channel_type,avg_std,avg_mean,norm_std,cv_percent
1,RGB_R,raw,1.2673333333333334,203.06283333333332,0.0049699346405228766,0.6241089580647041
1,RGB_G,raw,0.6563333333333333,144.65616666666665,0.0025738562091503266,0.45371956720361045
1,RGB_B,raw,1.667,50.952999999999996,0.006537254901960785,3.2716424940631565
1,LAB_L,raw,0.057999999999999996,64.49033333333333,0.00058,0.0899359593944312
1,LAB_A,raw,0.4176666666666667,14.414166666666667,0.0016379084967320262,2.897612302711453
1,LAB_B,raw,0.5315,53.60283333333333,0.002084313725490196,0.9915520634792315
1,HSV_H,raw,0.18616666666666667,37.60366666666666,0.0005171296296296296,0.4950758348033438
1,HSV_S,raw,0.3981666666666667,75.8335,0.003981666666666667,0.525053791090569
1,HSV_V,raw,0.10000000000000002,79.48516666666667,0.0010000000000000002,0.12580963743759319
2,RGB_R,raw,1.3453333333333333,247.05133333333333,0.005275816993464052,0.5445561921004272
2,RGB_G,raw,1.1478333333333335,63.54183333333334,0.0045013071895424845,1.8064214913534653
2,RGB_B,raw,0.3586666666666667,14.651166666666667,0.0014065359477124183,2.448041680412254
2,LAB_L,raw,0.08833333333333333,55.640166666666666,0.0008833333333333333,0.15875821124427497
2,LAB_A,raw,0.4711666666666667,66.99783333333335,0.0018477124183006537,0.7032565729737528
2,LAB_B,raw,0.18283333333333332,63.996833333333335,0.0007169934640522876,0.2856912190967782
2,HSV_H,raw,0.26583333333333337,12.651666666666666,0.000738425925925926,2.1011724410486106
2,HSV_S,raw,0.18133333333333332,94.12183333333333,0.0018133333333333332,0.19265809739504294
2,HSV_V,raw,0.24933333333333332,96.83433333333333,0.002493333333333333,0.2574844321745386
3,RGB_R,raw,1.1523333333333332,230.97083333333333,0.004518954248366012,0.4989085923547345
3,RGB_G,raw,0.4875,196.88583333333335,0.0019117647058823528,0.2476054227703872
3,RGB_B,raw,1.1995000000000002,36.89083333333333,0.004703921568627452,3.2514852379769144
3,LAB_L,raw,0.05983333333333333,80.27816666666666,0.0005983333333333333,0.07453251091517203
3,LAB_A,raw,0.27499999999999997,-2.1314999999999995,0.0010784313725490195,-12.901712409101574
3,LAB_B,raw,0.09466666666666666,75.644,0.00037124183006535946,0.12514762131387375
3,HSV_H,raw,0.16016666666666668,49.3775,0.0004449074074074074,0.3243717617673367
3,HSV_S,raw,0.21050000000000002,84.151,0.002105,0.25014557165096085
