group_id,well_index,r_norm,g_norm,b_norm,r0,g0,b0,rgb_error
1,0,0.4006317487290331,0.3075343009332095,0.2918339503377574,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.08316769551074683
1,1,0.34163441313865045,0.3343246325237851,0.3240409543375645,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.012499556288934392
1,2,0.34515110036357005,0.3307550102316161,0.3240938894048139,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.015220863697768731
1,3,0.33780821054432336,0.3348026997325378,0.3273890897231389,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.007584035585747621
1,4,0.33919627468798663,0.3306010721189857,0.33020265319302755,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.007186131839344256
1,5,0.3432939763988717,0.33490708579580025,0.321798937805328,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.015321011301107001
2,6,0.5329653393024036,0.2656902107458062,0.20134444995179016,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.3032653681422734
2,7,0.5552568862129713,0.2658328138134259,0.17891029997360278,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.27937623821705315
2,8,0.6584765905205795,0.22259570603161233,0.11892770344780824,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.16347075365741556
2,9,0.5830468071074533,0.2490944320979597,0.16785876079458692,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.24531580371709638
2,10,0.6772867301682604,0.21894904847529117,0.10376422135644839,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.14758539281950056
2,11,0.7367319406836293,0.19497369468060863,0.0682943646357621,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.10271790225878173
3,12,0.3728817966518876,0.3696462631064963,0.25747194024161607,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.506474794417384
3,13,0.3587339808399907,0.3628908409851825,0.2783751781748268,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5112978819285328
3,14,0.37187143624830105,0.3609399739474242,0.2671885898042748,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5158583926069056
3,15,0.3835951219769854,0.36191301190704883,0.2544918661159658,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5174447608934042
3,16,0.36698362265676904,0.3688498310274111,0.2641665463158199,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5060817859238331
3,17,0.3961906310336541,0.3499901189719571,0.2538192499943889,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5335149731819734
4,18,0.21432439656105026,0.38855963752298894,0.3971159659159609,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.48221787825775847
4,19,0.2672677409818404,0.36543629885919743,0.3672959601589622,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5075051889107439
4,20,0.19502996203121245,0.3932868786917566,0.4116831592770309,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.46977740159003395
4,21,0.2623602976869232,0.37138163868232144,0.36625806363075536,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5098681585407036
4,22,0.27685965919538286,0.3620042128383999,0.3611361279662172,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5138192231165383
4,23,0.24947940232898455,0.3721282568864717,0.37839234078454376,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.49677405496417243
