group_id,well_index,r_norm,g_norm,b_norm,r0,g0,b0,rgb_error
1,0,0.4233694346916136,0.3422110069339096,0.2344195583744769,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.13404942190464
1,1,0.40003755136456864,0.3502032164020375,0.24975923223339383,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.10825283383160572
1,2,0.4046593516256728,0.34726633370545407,0.24807431466887303,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11202959273529225
1,3,0.4187400000133947,0.3551911525275479,0.22606884745905742,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.13884427573075822
1,4,0.40247123125446777,0.3619939165638778,0.23553485218165443,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.12315039941325186
1,5,0.41245698819275994,0.35689130222651094,0.23065170958072911,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.1317537343423592
2,6,0.6764946365439738,0.2422651484532155,0.08124021500281066,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.16838030360951864
2,7,0.6930695978751519,0.23162086021464606,0.07530954191020205,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.15159098828314319
2,8,0.7134906139989537,0.21646343414001312,0.07004595186103314,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.13007036056898483
2,9,0.6274326809812146,0.24080844820103742,0.13175887081774781,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.19962809762127406
2,10,0.5802404364799105,0.2632224541905641,0.15653710932952528,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.25342135508793356
2,11,0.5823919772077656,0.2592972703961784,0.1583107523960561,0.7777777777777778,0.11111111111111113,0.11111111111111113,0.24972495871552644
3,12,0.41339275692627414,0.4201340324186123,0.16647321065511353,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.4715381257726413
3,13,0.41240890880282915,0.4098730538487234,0.17771803734844746,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.48017781227997103
3,14,0.4770536190957119,0.43735492805732007,0.08559145284696802,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5004526837971554
3,15,0.5087310835328247,0.4334901089479833,0.05777880751919193,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5286586573426365
3,16,0.5336350780892216,0.4301503242141119,0.03621459769666651,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5522507010984397
3,17,0.5030251001410654,0.40940363808325686,0.08757126177567773,0.11111111111111113,0.7777777777777778,0.11111111111111113,0.5383773826042327
4,18,0.24396215178984978,0.4042426633843545,0.35179518482579575,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5338882611985761
4,19,0.23909402179450856,0.405552128014472,0.3553538501910195,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5305818621663414
4,20,0.1800635477524381,0.42501573697507,0.394920715272492,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.4998700660849222
4,21,0.2396034946867033,0.39654801506337173,0.36384849024992505,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5189624011892432
4,22,0.22415587379265006,0.4099188791228296,0.36592524708452034,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5212367097896223
4,23,0.28184274664424647,0.37331394784164723,0.34484330551410636,0.11111111111111113,0.11111111111111113,0.7777777777777778,0.5341646527388191
