group_id,channel,channel_type,avg_std,avg_mean,norm_std,cv_percent
1,RGB_R,raw,2.4469999999999996,220.36516666666668,0.009596078431372548,1.110429582412828
1,RGB_G,raw,0.7443333333333334,207.06383333333335,0.002918954248366013,0.3594704692514305
1,RGB_B,raw,1.0106666666666666,201.51633333333334,0.003963398692810457,0.501530893277468
1,LAB_L,raw,0.09083333333333334,84.173,0.0009083333333333334,0.10791267191775668
1,LAB_A,raw,0.626,3.6225,0.002454901960784314,17.280883367839888
1,LAB_B,raw,0.2061666666666667,4.812166666666666,0.0008084967320261439,4.284279430609914
1,HSV_H,raw,35.890166666666666,56.39766666666666,0.0996949074074074,63.63768004586478
1,HSV_S,raw,0.24416666666666667,8.389833333333334,0.0024416666666666666,2.9102683803810163
1,HSV_V,raw,0.29883333333333334,86.2735,0.0029883333333333333,0.34637905420938453
2,RGB_R,raw,0.8771666666666667,251.40366666666668,0.0034398692810457517,0.3489076664222611
2,RGB_G,raw,0.6966666666666667,97.57400000000001,0.0027320261437908497,0.7139880159332062
2,RGB_B,raw,0.7033333333333333,59.19116666666667,0.0027581699346405225,1.1882403624414677
2,LAB_L,raw,0.052333333333333336,61.691333333333326,0.0005233333333333333,0.08483093249186814
2,LAB_A,raw,0.22200000000000006,56.42683333333334,0.0008705882352941179,0.39342983982207047
2,LAB_B,raw,0.2633333333333333,51.184333333333335,0.0010326797385620914,0.5144803422922377
2,HSV_H,raw,0.16366666666666665,12.023333333333333,0.0004546296296296296,1.3612420293873022
2,HSV_S,raw,0.2131666666666667,76.52533333333334,0.002131666666666667,0.2785569920200718
2,HSV_V,raw,0.05583333333333334,98.69566666666667,0.0005583333333333334,0.05657121048880904
3,RGB_R,raw,0.7408333333333333,225.173,0.0029052287581699345,0.3290062899785202
3,RGB_G,raw,0.2015,217.4905,0.0007901960784313726,0.09264772484315408
3,RGB_B,raw,0.5780000000000002,157.7715,0.0022666666666666673,0.36635260487477156
3,LAB_L,raw,0.03933333333333333,86.28483333333332,0.0003933333333333333,0.04558545437687968
3,LAB_A,raw,0.163,-6.395166666666667,0.0006392156862745098,-2.5487998749055274
3,LAB_B,raw,0.24333333333333332,30.425833333333333,0.0009542483660130718,0.7997589767467337
3,HSV_H,raw,0.3765,54.56549999999999,0.0010458333333333333,0.6899964263133299
3,HSV_S,raw,0.21533333333333335,30.055333333333333,0.0021533333333333335,0.7164563139098996
3,HSV_V,raw,0.14500000000000002,88.60316666666667,0.0014500000000000001,0.16365103579819384
4,RGB_R,raw,2.349,128.46116666666668,0.009211764705882353,1.8285681665146534
4,RGB_G,raw,0.38699999999999996,196.17733333333334,0.0015176470588235292,0.19727049676143352
4,RGB_B,raw,0.9301666666666667,198.55616666666666,0.0036477124183006537,0.4684652621382531
4,LAB_L,raw,0.044333333333333336,75.15316666666666,0.00044333333333333334,0.058990639117003286
4,LAB_A,raw,0.13783333333333334,-20.368333333333332,0.0005405228758169935,-0.6767040340397676
4,LAB_B,raw,0.09583333333333333,-7.761166666666668,0.00037581699346405224,-1.2347799944166467
4,HSV_H,raw,0.24916666666666668,181.518,0.0006921296296296297,0.13726829662439355
4,HSV_S,raw,0.17900000000000002,35.34416666666667,0.0017900000000000001,0.5064484945653455
4,HSV_V,raw,0.06366666666666666,78.08216666666667,0.0006366666666666667,0.08153803792159114
