well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-02-10T12:22:31.963069,195.45,226.111,247.368,88.271,-4.0,-6.132,174.0,4.324,87.976
0,1,2,well_00_rep_02,2026-02-10T12:22:41.564405,216.092,225.084,223.872,89.019,-3.034,-0.964,172.997,3.922,88.313
0,1,3,well_00_rep_03,2026-02-10T12:22:51.163657,216.19,225.167,223.943,89.078,-3.014,-0.984,170.061,3.894,88.353
0,1,4,well_00_rep_04,2026-02-10T12:23:00.763629,216.206,225.274,223.959,89.098,-3.131,-0.851,172.153,3.922,88.38
0,1,5,well_00_rep_05,2026-02-10T12:23:10.347462,216.397,225.397,223.581,89.139,-3.279,-0.692,172.238,3.922,88.409
0,1,6,well_00_rep_06,2026-02-10T12:23:19.947501,216.458,225.456,224.355,89.121,-3.203,-0.781,168.528,3.908,88.426
1,1,1,well_01_rep_01,2026-02-10T12:23:30.260290,230.096,231.979,224.59,91.686,-2.167,4.075,72.575,3.254,90.936
1,1,2,well_01_rep_02,2026-02-10T12:23:39.852701,222.42,231.873,224.407,91.329,-3.219,2.457,73.634,3.886,91.094
1,1,3,well_01_rep_03,2026-02-10T12:23:49.451200,230.4,232.112,223.868,91.773,-2.047,3.999,68.075,3.628,91.024
1,1,4,well_01_rep_04,2026-02-10T12:23:59.036508,230.394,232.17,223.407,91.781,-2.276,4.076,68.605,3.588,91.02
1,1,5,well_01_rep_05,2026-02-10T12:24:08.635174,230.851,232.173,223.54,91.724,-2.089,3.82,70.93,3.819,91.068
1,1,6,well_01_rep_06,2026-02-10T12:24:18.235093,230.305,232.197,223.496,91.8,-2.172,4.027,67.711,3.69,91.02
2,1,1,well_02_rep_01,2026-02-10T12:24:28.540140,229.08,231.491,224.276,91.744,-2.983,-0.735,169.922,3.393,91.272
2,1,2,well_02_rep_02,2026-02-10T12:24:38.139649,224.503,232.797,230.477,91.735,-3.238,-0.329,170.958,3.698,91.358
2,1,3,well_02_rep_03,2026-02-10T12:24:47.739458,224.143,232.975,231.076,91.651,-2.826,-0.351,164.33,3.373,91.219
2,1,4,well_02_rep_04,2026-02-10T12:24:57.324150,225.71,232.004,230.909,91.795,-3.49,-0.451,165.581,3.645,91.338
2,1,5,well_02_rep_05,2026-02-10T12:25:06.924572,225.468,232.19,230.885,91.78,-2.976,-0.552,167.768,3.632,91.32
2,1,6,well_02_rep_06,2026-02-10T12:25:16.523920,224.308,233.089,231.042,91.814,-3.59,-0.407,165.108,3.804,91.396
3,1,1,well_03_rep_01,2026-02-10T12:25:26.829208,227.129,230.986,230.175,91.371,-0.741,0.034,184.44,4.404,91.655
3,1,2,well_03_rep_02,2026-02-10T12:25:36.428446,218.715,233.398,238.119,91.563,-3.954,-3.782,193.884,7.997,93.239
3,1,3,well_03_rep_03,2026-02-10T12:25:46.011499,218.859,233.388,237.557,91.554,-3.725,-3.343,192.162,8.17,93.105
3,1,4,well_03_rep_04,2026-02-10T12:25:55.612725,218.357,233.502,237.806,91.535,-3.979,-3.748,194.907,8.042,93.371
3,1,5,well_03_rep_05,2026-02-10T12:26:05.214106,218.373,233.381,237.854,91.606,-3.726,-3.511,194.012,7.741,93.155
3,1,6,well_03_rep_06,2026-02-10T12:26:14.811714,218.738,233.338,237.804,91.547,-3.893,-3.615,194.365,7.991,93.284
4,1,1,well_04_rep_01,2026-02-10T12:26:26.283895,211.106,228.591,230.695,89.553,-3.594,-1.0,174.0,4.132,89.204
4,1,2,well_04_rep_02,2026-02-10T12:26:35.884539,218.189,227.614,226.614,89.748,-3.176,-0.974,174.0,4.19,89.263
4,1,3,well_04_rep_03,2026-02-10T12:26:45.485526,217.893,227.628,226.661,89.748,-3.154,-1.001,174.0,3.932,89.221
4,1,4,well_04_rep_04,2026-02-10T12:26:55.069375,217.971,227.604,226.596,89.757,-3.18,-0.974,174.0,3.922,89.254
4,1,5,well_04_rep_05,2026-02-10T12:27:04.676446,217.831,227.528,226.528,89.8,-3.028,-1.0,174.0,3.928,89.27
4,1,6,well_04_rep_06,2026-02-10T12:27:14.269047,218.041,227.52,226.519,89.732,-3.099,-1.172,174.0,4.158,89.237
5,1,1,well_05_rep_01,2026-02-10T12:27:24.573562,234.325,238.291,235.776,93.936,-1.981,0.866,133.694,1.816,93.373
5,1,2,well_05_rep_02,2026-02-10T12:27:34.173051,234.718,237.85,236.055,93.932,-2.181,0.68,131.844,1.987,93.449
5,1,3,well_05_rep_03,2026-02-10T12:27:43.756783,234.053,238.163,236.132,93.795,-1.228,0.281,132.308,1.527,93.287
5,1,4,well_05_rep_04,2026-02-10T12:27:53.366933,234.217,238.244,235.739,93.804,-1.783,0.541,119.012,1.859,93.397
5,1,5,well_05_rep_05,2026-02-10T12:28:02.957332,233.998,238.284,236.127,93.911,-1.558,0.365,116.515,1.393,93.21
5,1,6,well_05_rep_06,2026-02-10T12:28:12.556474,234.815,237.668,235.912,93.908,-1.654,0.453,137.518,2.393,93.533
6,2,1,well_06_rep_01,2026-02-10T12:28:22.621065,242.884,217.086,219.506,89.024,6.51,1.012,354.937,7.465,93.144
