well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-01-05T12:31:03.610584,197.805,226.021,10.883,70.588,62.108,126.362,121.092,7.542,6.498
0,1,2,well_00_rep_02,2026-01-05T12:31:03.610584,90.606,202.98,121.861,12.472,-20.732,-89.649,252.481,3.639,73.264
0,1,3,well_00_rep_03,2026-01-05T12:31:03.610584,148.753,103.365,94.792,60.256,98.874,-51.594,39.926,0.494,30.624
0,1,4,well_00_rep_04,2026-01-05T12:31:03.612323,253.573,77.718,41.602,46.373,86.768,73.783,122.53,77.202,12.883
0,1,5,well_00_rep_05,2026-01-05T12:31:03.612323,102.928,125.993,31.83,37.674,-105.466,94.914,188.776,10.885,94.084
0,1,6,well_00_rep_06,2026-01-05T12:31:03.612323,118.181,135.163,249.659,95.208,107.056,28.32,72.512,58.846,47.302
1,1,1,well_01_rep_01,2026-01-05T12:31:03.612323,251.516,84.712,57.225,18.807,-126.825,-43.648,251.107,28.832,57.878
1,1,2,well_01_rep_02,2026-01-05T12:31:03.613008,21.147,204.813,95.844,6.196,113.67,1.355,211.031,20.119,89.428
1,1,3,well_01_rep_03,2026-01-05T12:31:03.613008,99.193,86.849,28.336,62.173,24.518,72.022,323.963,97.943,83.15
1,1,4,well_01_rep_04,2026-01-05T12:31:03.613008,182.4,19.99,167.959,19.019,117.674,-122.887,294.921,65.312,29.436
1,1,5,well_01_rep_05,2026-01-05T12:31:03.613008,50.653,134.862,96.951,46.47,84.848,123.855,285.711,22.169,16.262
1,1,6,well_01_rep_06,2026-01-05T12:31:03.613008,157.22,41.106,173.102,32.621,-82.935,0.23,156.187,88.784,78.794
2,1,1,well_02_rep_01,2026-01-05T12:31:03.613008,69.892,16.803,11.104,16.247,75.063,22.075,240.698,12.94,84.716
2,1,2,well_02_rep_02,2026-01-05T12:31:03.613008,54.038,193.173,246.693,47.567,94.384,-56.689,48.848,61.376,60.805
2,1,3,well_02_rep_03,2026-01-05T12:31:03.613008,68.154,153.52,41.475,24.142,120.757,59.479,252.902,20.694,28.126
2,1,4,well_02_rep_04,2026-01-05T12:31:03.613008,17.812,17.752,90.925,53.873,-72.09,40.214,143.737,61.515,26.131
2,1,5,well_02_rep_05,2026-01-05T12:31:03.613008,246.932,196.165,210.827,37.31,43.571,-102.583,65.231,31.353,90.799
2,1,6,well_02_rep_06,2026-01-05T12:31:03.614016,37.097,222.491,206.673,69.165,39.412,61.233,145.451,81.403,43.432
3,1,1,well_03_rep_01,2026-01-05T12:31:03.614016,144.368,116.016,144.851,19.417,-122.773,-101.082,208.936,97.982,7.389
3,1,2,well_03_rep_02,2026-01-05T12:31:03.614016,112.961,196.794,144.766,16.048,-102.332,79.967,353.395,56.713,43.105
3,1,3,well_03_rep_03,2026-01-05T12:31:03.614016,79.251,24.569,142.649,60.236,-38.5,-46.599,121.78,70.112,16.626
3,1,4,well_03_rep_04,2026-01-05T12:31:03.614016,133.296,198.103,84.861,48.119,110.777,-86.056,115.37,11.126,44.223
3,1,5,well_03_rep_05,2026-01-05T12:31:03.614016,69.102,156.453,165.965,32.96,-109.725,-43.377,166.96,33.552,85.831
3,1,6,well_03_rep_06,2026-01-05T12:31:03.614016,207.217,251.49,240.994,41.987,117.233,-93.417,303.375,68.547,54.744
4,1,1,well_04_rep_01,2026-01-05T12:31:03.614016,103.935,202.931,39.756,78.208,-63.603,16.007,155.005,46.351,35.953
4,1,2,well_04_rep_02,2026-01-05T12:31:03.614016,152.134,131.141,208.627,51.907,113.966,49.031,41.649,36.986,63.75
4,1,3,well_04_rep_03,2026-01-05T12:31:03.614016,217.55,136.208,75.776,9.492,14.494,-19.464,164.574,8.394,70.52
4,1,4,well_04_rep_04,2026-01-05T12:31:03.614016,20.291,127.4,222.534,38.579,59.405,-69.394,338.78,31.636,62.873
4,1,5,well_04_rep_05,2026-01-05T12:31:03.614016,98.562,87.103,231.675,4.224,22.378,25.881,9.925,59.471,3.139
4,1,6,well_04_rep_06,2026-01-05T12:31:03.614016,4.311,227.284,20.213,99.156,-6.709,7.041,76.383,45.479,3.747
5,1,1,well_05_rep_01,2026-01-05T12:31:03.614016,9.711,194.321,237.649,99.95,-8.114,1.857,149.454,16.849,54.541
5,1,2,well_05_rep_02,2026-01-05T12:31:03.614016,143.265,118.92,98.033,82.195,-90.823,-13.703,338.964,41.861,21.334
5,1,3,well_05_rep_03,2026-01-05T12:31:03.615013,77.192,169.821,252.085,70.304,0.931,52.995,11.545,39.823,91.247
5,1,4,well_05_rep_04,2026-01-05T12:31:03.615013,104.398,230.837,109.93,38.508,-30.572,-28.098,209.952,50.674,62.957
5,1,5,well_05_rep_05,2026-01-05T12:31:03.615013,134.099,17.792,61.532,36.189,-34.748,107.529,228.833,30.364,68.071
5,1,6,well_05_rep_06,2026-01-05T12:31:03.615013,1.556,161.092,128.118,38.786,36.487,-76.266,114.571,25.105,50.287
6,2,1,well_06_rep_01,2026-01-05T12:31:03.618015,18.741,75.349,68.259,43.376,-57.427,65.805,202.081,47.013,31.207
6,2,2,well_06_rep_02,2026-01-05T12:31:03.618015,86.852,117.808,45.731,19.051,39.584,-104.398,168.26,50.927,3.475
6,2,3,well_06_rep_03,2026-01-05T12:31:03.618015,211.372,197.199,207.445,85.5,82.629,-33.406,180.733,92.189,35.126
6,2,4,well_06_rep_04,2026-01-05T12:31:03.618015,225.975,204.972,172.627,87.917,106.279,-2.042,234.871,89.831,59.666
6,2,5,well_06_rep_05,2026-01-05T12:31:03.620199,230.543,68.616,10.993,71.898,53.222,-38.096,342.791,29.319,56.941
6,2,6,well_06_rep_06,2026-01-05T12:31:03.620199,42.648,24.101,254.739,34.345,107.185,108.866,214.266,75.234,87.071
7,2,1,well_07_rep_01,2026-01-05T12:31:03.620199,67.45,1.73,76.467,20.641,-26.698,49.954,121.895,8.954,75.607
7,2,2,well_07_rep_02,2026-01-05T12:31:03.620199,189.903,161.168,79.866,42.16,53.03,-37.771,124.316,40.55,2.946
7,2,3,well_07_rep_03,2026-01-05T12:31:03.620199,170.824,68.183,193.303,99.758,-1.252,120.687,219.979,94.986,24.321
7,2,4,well_07_rep_04,2026-01-05T12:31:03.620199,72.857,126.597,154.281,18.879,119.331,-1.761,178.116,57.462,8.447
7,2,5,well_07_rep_05,2026-01-05T12:31:03.620199,105.069,11.318,142.715,31.551,105.295,102.068,356.021,76.442,60.754
7,2,6,well_07_rep_06,2026-01-05T12:31:03.620199,44.101,112.529,228.545,90.552,-2.755,113.481,353.144,8.896,67.187
8,2,1,well_08_rep_01,2026-01-05T12:31:03.620199,3.655,81.082,62.828,83.575,68.888,-33.102,131.294,9.049,54.882
8,2,2,well_08_rep_02,2026-01-05T12:31:03.620199,201.034,180.988,205.548,40.931,-107.95,23.916,325.801,50.733,85.037
8,2,3,well_08_rep_03,2026-01-05T12:31:03.620199,229.202,17.729,207.107,99.547,26.817,98.236,304.714,83.55,77.773
8,2,4,well_08_rep_04,2026-01-05T12:31:03.620199,75.827,19.133,68.464,52.134,-29.449,87.536,260.97,18.929,98.842
8,2,5,well_08_rep_05,2026-01-05T12:31:03.620199,225.623,240.275,165.283,23.198,-62.605,-26.228,81.156,77.732,25.876
8,2,6,well_08_rep_06,2026-01-05T12:31:03.620199,182.708,220.225,125.189,90.536,-127.025,120.344,288.269,53.482,17.14
9,2,1,well_09_rep_01,2026-01-05T12:31:03.620199,231.449,192.144,172.314,76.548,24.684,123.723,358.287,43.341,82.975
9,2,2,well_09_rep_02,2026-01-05T12:31:03.620199,137.169,201.294,145.208,36.358,8.908,53.183,308.444,23.158,83.977
9,2,3,well_09_rep_03,2026-01-05T12:31:03.620199,220.032,5.44,28.793,8.832,-99.106,120.373,16.97,60.54,26.134
9,2,4,well_09_rep_04,2026-01-05T12:31:03.620199,180.861,196.433,154.245,33.675,35.467,118.204,26.603,13.545,77.175
