well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-02-13T09:17:03.614447,218.141,172.009,132.936,73.597,7.139,29.389,38.009,41.69,81.634
0,1,2,well_00_rep_02,2026-02-13T09:17:13.213967,208.171,177.06,115.446,73.774,3.203,35.483,39.635,44.598,81.617
0,1,3,well_00_rep_03,2026-02-13T09:17:22.813523,207.876,177.011,115.506,73.715,3.206,35.752,39.36,44.709,81.797
0,1,4,well_00_rep_04,2026-02-13T09:17:32.417515,208.288,176.981,115.303,73.736,2.924,35.597,39.447,44.563,81.781
0,1,5,well_00_rep_05,2026-02-13T09:17:42.013154,208.342,176.697,115.107,73.625,3.434,35.658,39.638,44.668,81.804
0,1,6,well_00_rep_06,2026-02-13T09:17:51.612983,208.251,176.938,115.035,73.723,3.214,35.6,39.886,44.416,81.522
1,1,1,well_01_rep_01,2026-02-13T09:18:01.901436,219.722,188.301,113.932,77.574,1.514,40.991,42.51,47.846,86.031
1,1,2,well_01_rep_02,2026-02-13T09:18:11.500493,219.233,187.875,114.213,77.569,1.607,40.817,42.063,47.834,86.104
1,1,3,well_01_rep_03,2026-02-13T09:18:21.101468,219.708,188.199,114.687,77.531,1.647,41.299,42.428,47.876,85.998
1,1,4,well_01_rep_04,2026-02-13T09:18:30.702015,219.257,187.936,114.128,77.514,1.702,40.803,42.408,48.142,86.004
1,1,5,well_01_rep_05,2026-02-13T09:18:40.301832,219.406,188.074,114.635,77.597,1.801,41.307,42.31,47.421,85.935
1,1,6,well_01_rep_06,2026-02-13T09:18:49.885505,218.958,188.037,114.666,77.563,1.626,41.363,42.575,48.236,86.077
2,1,1,well_02_rep_01,2026-02-13T09:19:00.189238,205.12,125.593,21.618,59.768,20.033,61.555,35.916,89.367,78.302
2,1,2,well_02_rep_02,2026-02-13T09:19:09.788722,199.766,128.285,21.693,59.725,20.418,61.402,35.879,88.981,78.369
2,1,3,well_02_rep_03,2026-02-13T09:19:19.389109,199.8,128.164,21.739,59.692,19.976,61.612,35.923,89.275,78.344
2,1,4,well_02_rep_04,2026-02-13T09:19:28.999363,199.774,127.935,21.292,59.744,20.442,61.614,35.86,88.957,78.309
2,1,5,well_02_rep_05,2026-02-13T09:19:38.588470,199.13,128.083,21.899,59.657,20.448,61.361,35.931,89.103,78.392
2,1,6,well_02_rep_06,2026-02-13T09:19:48.172581,199.342,128.316,22.35,59.773,20.316,61.66,35.901,88.949,78.234
3,1,1,well_03_rep_01,2026-02-13T09:19:58.476710,197.784,124.597,13.203,58.824,21.235,62.574,35.775,93.398,77.732
3,1,2,well_03_rep_02,2026-02-13T09:20:08.076492,198.115,124.939,13.822,58.585,21.515,62.36,35.812,93.36,77.753
3,1,3,well_03_rep_03,2026-02-13T09:20:17.676986,198.409,124.444,12.633,58.815,21.335,62.437,35.876,93.663,77.612
3,1,4,well_03_rep_04,2026-02-13T09:20:27.277265,198.14,124.663,13.186,58.744,21.701,62.49,35.781,93.476,77.583
3,1,5,well_03_rep_05,2026-02-13T09:20:36.861544,198.073,124.833,12.531,58.685,21.592,62.428,35.912,93.329,77.543
3,1,6,well_03_rep_06,2026-02-13T09:20:46.460859,198.044,124.737,13.056,58.671,20.98,62.553,35.989,93.395,77.68
4,1,1,well_04_rep_01,2026-02-13T09:20:57.932979,188.205,119.939,12.92,56.295,19.248,59.883,36.166,92.308,73.642
4,1,2,well_04_rep_02,2026-02-13T09:21:07.532985,188.13,120.002,15.27,56.246,19.59,59.87,36.315,92.184,73.641
4,1,3,well_04_rep_03,2026-02-13T09:21:17.134486,188.821,119.177,16.624,56.399,19.37,60.166,36.28,92.304,73.756
4,1,4,well_04_rep_04,2026-02-13T09:21:26.733402,188.213,120.136,13.858,56.269,19.549,59.911,36.119,92.187,74.132
4,1,5,well_04_rep_05,2026-02-13T09:21:36.332500,187.565,119.801,14.721,56.448,19.207,59.95,35.992,92.224,74.025
4,1,6,well_04_rep_06,2026-02-13T09:21:45.916426,188.61,119.855,14.374,56.317,19.885,59.959,36.071,91.224,73.662
5,1,1,well_05_rep_01,2026-02-13T09:21:56.229096,202.338,131.245,23.564,60.902,19.824,61.986,36.048,88.516,79.377
5,1,2,well_05_rep_02,2026-02-13T09:22:05.824083,202.439,131.26,23.148,60.96,19.954,61.911,35.985,88.418,79.294
5,1,3,well_05_rep_03,2026-02-13T09:22:15.422925,202.145,131.694,24.192,60.918,19.796,62.068,35.996,88.179,79.448
5,1,4,well_05_rep_04,2026-02-13T09:22:25.022515,202.55,131.573,24.02,60.89,19.846,61.974,35.976,88.317,79.389
5,1,5,well_05_rep_05,2026-02-13T09:22:34.604947,201.758,131.606,23.416,60.936,19.86,61.877,35.996,88.69,79.466
5,1,6,well_05_rep_06,2026-02-13T09:22:44.205016,202.634,131.632,23.586,60.869,19.78,62.043,35.961,88.203,79.466
