group_id,well_index,color_space,channel,value
1,0,RGB,R',0.6902396397605546
1,0,RGB,G',0.30954670452798977
1,0,RGB,B',0.00021365571145563083
1,1,RGB,R',0.6570731124310543
1,1,RGB,G',0.34195899763407195
1,1,RGB,B',0.0009678899348738304
1,2,RGB,R',0.6508268861524706
1,2,RGB,G',0.348168520599582
1,2,RGB,B',0.001004593247947192
1,3,RGB,R',0.6005753218535596
1,3,RGB,G',0.3988724998794172
1,3,RGB,B',0.0005521782670232794
1,4,RGB,R',0.5829379691567003
1,4,RGB,G',0.4120337813321119
1,4,RGB,B',0.005028249511187862
1,5,RGB,R',0.6028051886326968
1,5,RGB,G',0.3867690311187075
1,5,RGB,B',0.010425780248595605
2,6,RGB,R',0.7743491752079765
2,6,RGB,G',0.18845186373682185
2,6,RGB,B',0.037198961055201436
2,7,RGB,R',0.8290265399690054
2,7,RGB,G',0.1551536000977208
2,7,RGB,B',0.015819859933273714
2,8,RGB,R',0.9103872497528066
2,8,RGB,G',0.08929181215425437
2,8,RGB,B',0.0003209380929390573
2,9,RGB,R',0.8772855177206852
2,9,RGB,G',0.11740986615581064
2,9,RGB,B',0.005304616123504161
2,10,RGB,R',0.9016271456874254
2,10,RGB,G',0.09636731664960048
2,10,RGB,B',0.002005537662974153
2,11,RGB,R',0.9093025349308695
2,11,RGB,G',0.09047969971099185
2,11,RGB,B',0.00021776535813857796
3,12,RGB,R',0.5314331608234513
3,12,RGB,G',0.3783016925199422
3,12,RGB,B',0.09026514665660655
3,13,RGB,R',0.5717680068504714
3,13,RGB,G',0.4103321424735924
3,13,RGB,B',0.017899850675936368
3,14,RGB,R',0.5893858879803617
3,14,RGB,G',0.3633442554553986
3,14,RGB,B',0.0472698565642395
3,15,RGB,R',0.5301490663479959
3,15,RGB,G',0.3214352253663373
3,15,RGB,B',0.1484157082856668
3,16,RGB,R',0.6330311355347839
3,16,RGB,G',0.3492294722209031
3,16,RGB,B',0.017739392244313142
3,17,RGB,R',0.632871929248773
3,17,RGB,G',0.3325936675317484
3,17,RGB,B',0.03453440321947871
4,18,RGB,R',0.2633877281038951
4,18,RGB,G',0.7158534743772442
4,18,RGB,B',0.020758797518860637
4,19,RGB,R',0.2588070568269256
4,19,RGB,G',0.7206017692439478
4,19,RGB,B',0.020591173929126554
4,20,RGB,R',0.2212789585655977
4,20,RGB,G',0.7744186605028213
4,20,RGB,B',0.004302380931580965
4,21,RGB,R',0.26090830514789015
4,21,RGB,G',0.7330025077467395
4,21,RGB,B',0.00608918710537028
4,22,RGB,R',0.26856953170322534
4,22,RGB,G',0.7297283430371867
4,22,RGB,B',0.0017021252595879528
4,23,RGB,R',0.2358583719134407
4,23,RGB,G',0.7628036774596616
4,23,RGB,B',0.0013379506268977142
1,0,LAB,L',0.6559533333333333
1,0,LAB,C',0.8099621734568051
1,0,LAB,h',0.21810175158028106
1,1,LAB,L',0.7207583333333334
1,1,LAB,C',0.8552523695405968
1,1,LAB,h',0.2291441346099071
1,2,LAB,L',0.7180166666666666
1,2,LAB,C',0.849522252799541
1,2,LAB,h',0.23256753107137074
1,3,LAB,L',0.7146349999999999
1,3,LAB,C',0.835248607495794
1,3,LAB,h',0.2531056962934307
1,4,LAB,L',0.70113
1,4,LAB,C',0.801823211589087
1,4,LAB,h',0.25831485717146196
1,5,LAB,L',0.7359616666666666
1,5,LAB,C',0.8133117006412266
1,5,LAB,h',0.2482926742601737
2,6,LAB,L',0.6476683333333334
2,6,LAB,C',0.7577018922166411
2,6,LAB,h',0.155305356561855
2,7,LAB,L',0.6198366666666666
2,7,LAB,C',0.8666247980829167
2,7,LAB,h',0.1493699260058136
2,8,LAB,L',0.5586099999999999
2,8,LAB,C',0.9926395343997906
2,8,LAB,h',0.13576442555836318
2,9,LAB,L',0.6054933333333333
2,9,LAB,C',0.9654902345366224
2,9,LAB,h',0.14190992362694443
2,10,LAB,L',0.58441
2,10,LAB,C',1.0
2,10,LAB,h',0.1370552259189708
2,11,LAB,L',0.5729683333333333
2,11,LAB,C',1.0
2,11,LAB,h',0.1368055902288052
3,12,LAB,L',0.7350166666666667
3,12,LAB,C',0.8578568760165468
3,12,LAB,h',0.25641711380639565
3,13,LAB,L',0.7761499999999999
3,13,LAB,C',0.8955190631056776
3,13,LAB,h',0.25825202334146646
3,14,LAB,L',0.7571516666666667
3,14,LAB,C',0.881741775163656
3,14,LAB,h',0.24492143371399303
3,15,LAB,L',0.7636583333333333
3,15,LAB,C',0.8885356060828581
3,15,LAB,h',0.24415002527018273
3,16,LAB,L',0.712465
3,16,LAB,C',0.8440576926373771
3,16,LAB,h',0.23519980688320932
3,17,LAB,L',0.7558383333333335
3,17,LAB,C',0.8940045914557228
3,17,LAB,h',0.23020036851914039
4,18,LAB,L',0.6567649999999999
4,18,LAB,C',0.8404461333613432
4,18,LAB,h',0.3458393530769167
4,19,LAB,L',0.650895
4,19,LAB,C',0.8445765857227355
4,19,LAB,h',0.34669277045479385
4,20,LAB,L',0.5761783333333333
4,20,LAB,C',0.8291410158488884
4,20,LAB,h',0.35099805104264953
4,21,LAB,L',0.6032333333333333
4,21,LAB,C',0.8254816523998206
4,21,LAB,h',0.34324537730697624
4,22,LAB,L',0.5949983333333333
4,22,LAB,C',0.8262126591794928
4,22,LAB,h',0.3418663315865703
4,23,LAB,L',0.579865
4,23,LAB,C',0.8316026129118815
4,23,LAB,h',0.3483060204605247
1,0,HSV,H',0.1164875
1,0,HSV,S',0.9972933333333333
1,0,HSV,V',0.8219600000000001
1,1,HSV,H',0.12353472222222221
1,1,HSV,S',0.9854716666666667
1,1,HSV,V',0.8801466666666665
1,2,HSV,H',0.12488333333333333
1,2,HSV,S',0.9810216666666668
1,2,HSV,V',0.86871
1,3,HSV,H',0.14043194444444446
1,3,HSV,S',0.9910583333333334
1,3,HSV,V',0.8057683333333334
1,4,HSV,H',0.14175231481481482
1,4,HSV,S',0.917405
1,4,HSV,V',0.7770199999999999
1,5,HSV,H',0.1325199074074074
1,5,HSV,S',0.8643700000000001
1,5,HSV,V',0.8466049999999999
2,6,HSV,H',0.0660148148148148
2,6,HSV,S',0.7608733333333333
2,6,HSV,V',0.935225
2,7,HSV,H',0.06451296296296297
2,7,HSV,S',0.8566466666666668
2,7,HSV,V',0.9427233333333334
2,8,HSV,H',0.05566203703703704
2,8,HSV,S',0.9969816666666667
2,8,HSV,V',0.9269133333333334
2,9,HSV,H',0.05965277777777777
2,9,HSV,S',0.9299566666666668
2,9,HSV,V',0.9687883333333334
2,10,HSV,H',0.055731944444444445
2,10,HSV,S',0.9730266666666667
2,10,HSV,V',0.9618183333333333
2,11,HSV,H',0.05735462962962963
2,11,HSV,S',0.997165
2,11,HSV,V',0.9477283333333333
3,12,HSV,H',0.14410462962962964
3,12,HSV,S',0.9985449999999999
3,12,HSV,V',0.8219816666666666
3,13,HSV,H',0.14444444444444443
3,13,HSV,S',0.9993833333333333
3,13,HSV,V',0.86629
3,14,HSV,H',0.1334388888888889
3,14,HSV,S',0.9991233333333334
3,14,HSV,V',0.8864049999999999
3,15,HSV,H',0.13358842592592593
3,15,HSV,S',0.9979533333333331
3,15,HSV,V',0.8968483333333335
3,16,HSV,H',0.12786296296296296
3,16,HSV,S',0.9992566666666666
3,16,HSV,V',0.852
3,17,HSV,H',0.12394953703703704
3,17,HSV,S',0.9990350000000001
3,17,HSV,V',0.9278383333333333
4,18,HSV,H',0.2391425925925926
4,18,HSV,S',0.82673
4,18,HSV,V',0.6921649999999999
4,19,HSV,H',0.24014351851851853
4,19,HSV,S',0.8370450000000002
4,19,HSV,V',0.68699
4,20,HSV,H',0.24379444444444445
4,20,HSV,S',0.9721433333333335
4,20,HSV,V',0.6093716666666666
4,21,HSV,H',0.23276527777777778
4,21,HSV,S',0.9369966666666666
4,21,HSV,V',0.6324483333333333
4,22,HSV,H',0.23058935185185184
4,22,HSV,S',0.9836816666666666
4,22,HSV,V',0.6247383333333334
4,23,HSV,H',0.2399046296296296
4,23,HSV,S',0.9887016666666666
4,23,HSV,V',0.6122183333333333
