group_id,channel,channel_type,avg_std,avg_mean,norm_std,cv_percent
1,RGB_R,raw,1.6138333333333337,213.08083333333335,0.006328758169934642,0.7573808061885748
1,RGB_G,raw,0.9916666666666666,166.941,0.0038888888888888888,0.5940222393939575
1,RGB_B,raw,1.1351666666666667,8.94,0.004451633986928104,12.697613721103654
1,LAB_L,raw,0.25033333333333335,70.77433333333333,0.0025033333333333335,0.3537063813152603
1,LAB_A,raw,0.6378333333333334,4.656333333333333,0.0025013071895424836,13.698188846732052
1,LAB_B,raw,0.10933333333333334,72.62516666666667,0.00042875816993464053,0.15054469180793617
1,HSV_H,raw,0.4363333333333333,46.7765,0.0012120370370370369,0.9328045777972557
1,HSV_S,raw,0.41816666666666663,95.61016666666667,0.004181666666666666,0.4373663191327281
1,HSV_V,raw,0.4103333333333334,83.33683333333333,0.004103333333333334,0.49237932006855717
2,RGB_R,raw,1.1945,241.52416666666667,0.0046843137254901955,0.4945674863453967
2,RGB_G,raw,0.7126666666666667,98.45083333333334,0.0027947712418300652,0.723880786517805
2,RGB_B,raw,0.3681666666666666,19.641833333333334,0.0014437908496732024,1.8744007263408875
2,LAB_L,raw,0.10133333333333334,59.8165,0.0010133333333333335,0.16940699193923642
2,LAB_A,raw,0.17633333333333331,51.571,0.0006915032679738561,0.3419234324200293
2,LAB_B,raw,0.16216666666666665,63.95983333333333,0.0006359477124183006,0.25354454227783585
2,HSV_H,raw,0.15683333333333335,21.53566666666667,0.0004356481481481482,0.7282492609159997
2,HSV_S,raw,0.13450000000000004,91.91083333333331,0.0013450000000000003,0.14633748288649331
2,HSV_V,raw,0.10933333333333334,94.71983333333334,0.0010933333333333333,0.11542813103204363
3,RGB_R,raw,1.219,222.74316666666664,0.0047803921568627455,0.5472670691730911
3,RGB_G,raw,0.39566666666666667,179.64166666666668,0.0015516339869281045,0.22025328199656724
3,RGB_B,raw,0.043833333333333335,0.2813333333333333,0.00017189542483660132,15.580568720379148
3,LAB_L,raw,0.037333333333333336,75.00483333333334,0.0003733333333333334,0.049774570083261305
3,LAB_A,raw,0.11733333333333333,2.4885,0.00046013071895424835,4.715022436541424
3,LAB_B,raw,0.04516666666666667,77.23133333333332,0.00017712418300653594,0.058482308562155264
3,HSV_H,raw,0.048666666666666664,48.4435,0.00013518518518518518,0.1004606741186468
