well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
0,1,1,well_00_rep_01,2026-02-10T14:41:52.146396,219.529,208.331,212.096,84.812,1.017,4.0,33.645,5.181,84.528
0,1,2,well_00_rep_02,2026-02-10T14:42:01.746282,214.089,211.369,203.315,84.681,0.388,4.187,42.43,4.974,84.211
0,1,3,well_00_rep_03,2026-02-10T14:42:11.330436,214.601,211.397,203.952,84.753,0.193,4.193,39.063,5.185,84.304
0,1,4,well_00_rep_04,2026-02-10T14:42:20.930689,214.555,211.489,203.635,84.713,0.294,4.184,36.976,5.062,84.397
0,1,5,well_00_rep_05,2026-02-10T14:42:30.531312,215.476,210.708,204.24,84.709,0.567,4.134,47.267,4.799,84.096
0,1,6,well_00_rep_06,2026-02-10T14:42:40.130534,213.798,211.598,204.075,84.733,0.399,4.19,38.845,5.055,84.29
1,1,1,well_01_rep_01,2026-02-10T14:42:50.193992,231.735,221.805,214.377,89.086,2.109,4.504,24.749,7.779,91.355
1,1,2,well_01_rep_02,2026-02-10T14:42:59.794942,228.224,221.413,215.034,88.486,1.037,4.023,24.769,7.65,91.096
1,1,3,well_01_rep_03,2026-02-10T14:43:09.395916,230.849,221.769,214.911,88.211,1.345,4.351,29.481,5.385,90.095
1,1,4,well_01_rep_04,2026-02-10T14:43:18.994985,225.543,223.696,223.607,89.231,0.405,0.196,356.232,0.948,88.402
1,1,5,well_01_rep_05,2026-02-10T14:43:28.579002,225.282,223.715,223.729,89.168,0.753,0.233,351.639,1.598,88.852
1,1,6,well_01_rep_06,2026-02-10T14:43:38.180043,226.295,223.312,223.791,89.261,0.527,0.596,357.958,0.958,88.436
2,1,1,well_02_rep_01,2026-02-10T14:43:48.482744,228.152,223.005,220.453,89.174,1.085,1.494,17.701,2.453,88.926
2,1,2,well_02_rep_02,2026-02-10T14:43:58.083836,227.412,223.045,221.161,89.152,1.287,0.746,14.533,3.391,89.492
2,1,3,well_02_rep_03,2026-02-10T14:44:07.688840,228.35,222.435,222.066,89.098,1.92,0.678,13.708,2.308,88.925
2,1,4,well_02_rep_04,2026-02-10T14:44:17.266886,227.912,222.916,221.849,89.152,1.302,0.883,356.045,3.259,89.638
2,1,5,well_02_rep_05,2026-02-10T14:44:26.866428,228.408,222.569,221.49,89.184,1.632,0.845,5.714,2.768,89.289
2,1,6,well_02_rep_06,2026-02-10T14:44:36.466528,228.255,222.564,222.681,89.156,1.025,0.886,3.847,2.87,89.293
3,1,1,well_03_rep_01,2026-02-10T14:44:46.531017,215.074,228.066,230.659,89.733,-6.308,-2.183,181.772,8.106,89.879
3,1,2,well_03_rep_02,2026-02-10T14:44:56.130649,210.884,228.584,229.113,89.662,-5.937,-2.129,180.14,7.861,89.697
3,1,3,well_03_rep_03,2026-02-10T14:45:05.730442,210.343,228.943,228.643,89.655,-5.938,-2.157,180.487,7.869,89.723
